ID_Empleado,Sexo,Fecha_Nacimiento,Puesto_Aerolinea,Fecha_Ingreso,Fecha_Salida,Costo_Salida,Costo_Contratacion,Encuesta_Salida,Motivo_Abandono
VAT-002233,Femenino,1966-12-06,Agente de servicio al cliente,2022-11-17,,0,26623,N/A,N/A
VAT-002234,Masculino,1986-02-28,Asistente de vuelo,2023-02-20,,0,29075,N/A,N/A
VAT-002235,Masculino,1971-11-27,Asistente de vuelo,2023-02-01,,0,20801,N/A,N/A
VAT-002236,Femenino,1996-10-02,Agente de servicio al cliente,2023-05-17,,0,21925,N/A,N/A
VAT-002237,Femenino,1994-10-19,Agente de servicio al cliente,2022-10-22,,0,14799,N/A,N/A
VAT-002238,Masculino,1979-05-25,Gerente de operaciones,2022-10-28,,0,21024,N/A,N/A
VAT-002239,Masculino,1995-09-17,Agente de servicio al cliente,2023-04-18,,0,22171,N/A,N/A
VAT-002240,Femenino,1975-05-01,Agente de servicio al cliente,2023-07-30,,0,17241,N/A,N/A
VAT-002241,Masculino,1991-01-08,Mecánico de aviones,2023-04-23,,0,28795,N/A,N/A
VAT-002242,Masculino,1999-06-14,Asistente de vuelo,2023-06-14,,0,24261,N/A,N/A
VAT-002243,Masculino,1991-06-10,Gerente de operaciones,2023-02-12,,0,22726,N/A,N/A
VAT-002244,Femenino,1984-09-26,Gerente de operaciones,2023-07-15,,0,12898,N/A,N/A
VAT-002245,Femenino,1983-07-07,Mecánico de aviones,2022-10-11,,0,22298,N/A,N/A
VAT-002246,Masculino,1961-10-20,Gerente de operaciones,2023-04-10,,0,14881,N/A,N/A
VAT-002247,Masculino,1975-03-25,Gerente de operaciones,2023-04-28,,0,11081,N/A,N/A
VAT-002248,Masculino,1994-01-12,Gerente de operaciones,2023-04-11,,0,12278,N/A,N/A
VAT-002249,Femenino,1995-02-16,Gerente de operaciones,2023-01-19,,0,19582,N/A,N/A
VAT-002250,Femenino,1972-02-18,Agente de servicio al cliente,2023-04-13,,0,12513,N/A,N/A
VAT-002251,Femenino,1959-07-25,Gerente de operaciones,2022-10-17,2023-06-28,13477,26010,Insatisfecho,Desacuerdo con la cultura de la empresa
VAT-002252,Femenino,1969-05-08,Agente de servicio al cliente,2022-10-08,,0,17936,N/A,N/A
VAT-002253,Masculino,1967-11-19,Agente de servicio al cliente,2022-11-28,,0,22682,N/A,N/A
VAT-002254,Femenino,1966-08-21,Agente de servicio al cliente,2023-06-02,2024-07-21,18909,11711,Satisfecho,Problemas personales
VAT-002255,Masculino,1961-04-06,Gerente de operaciones,2023-04-29,,0,10429,N/A,N/A
VAT-002256,Masculino,1979-10-12,Agente de servicio al cliente,2023-08-24,2024-06-08,9704,14794,Insatisfecho,Cambio de carrera
VAT-002257,Masculino,1985-08-18,Gerente de operaciones,2023-08-24,,0,21600,N/A,N/A
VAT-002258,Femenino,1971-05-03,Gerente de operaciones,2023-06-11,,0,16092,N/A,N/A
VAT-002259,Femenino,1979-01-16,Gerente de operaciones,2022-11-08,,0,21023,N/A,N/A
VAT-002260,Femenino,1962-01-02,Gerente de operaciones,2023-08-15,,0,28729,N/A,N/A
VAT-002261,Femenino,1975-03-16,Agente de servicio al cliente,2023-06-22,,0,25443,N/A,N/A
VAT-002262,Masculino,1970-09-02,Agente de servicio al cliente,2023-08-28,,0,28691,N/A,N/A
VAT-002263,Femenino,1970-11-03,Controlador de tráfico aéreo,2023-05-14,,0,29487,N/A,N/A
VAT-002264,Femenino,1988-07-28,Gerente de operaciones,2022-11-21,2023-10-17,6312,19217,Neutral,Mejor oferta laboral
VAT-002265,Masculino,1994-12-17,Gerente de operaciones,2023-09-30,,0,22970,N/A,N/A
VAT-002266,Femenino,1993-06-23,Agente de servicio al cliente,2023-07-17,,0,21960,N/A,N/A
VAT-002267,Masculino,1984-11-07,Agente de servicio al cliente,2023-08-26,,0,14531,N/A,N/A
VAT-002268,Femenino,1998-08-09,Controlador de tráfico aéreo,2023-03-28,,0,27643,N/A,N/A
VAT-002269,Femenino,1994-02-21,Gerente de operaciones,2022-10-02,,0,27211,N/A,N/A
VAT-002270,Femenino,1965-09-22,Agente de servicio al cliente,2022-10-08,,0,13390,N/A,N/A
VAT-002271,Femenino,1976-01-05,Agente de servicio al cliente,2023-01-22,,0,20888,N/A,N/A
VAT-002272,Masculino,1982-03-27,Agente de servicio al cliente,2023-09-10,,0,26155,N/A,N/A
VAT-002273,Femenino,1986-12-10,Asistente de vuelo,2023-01-23,,0,12086,N/A,N/A
VAT-002274,Masculino,1974-03-02,Gerente de operaciones,2023-02-19,,0,12715,N/A,N/A
VAT-002275,Femenino,1965-10-21,Agente de servicio al cliente,2022-12-30,,0,16938,N/A,N/A
VAT-002276,Masculino,1964-08-28,Gerente de operaciones,2023-09-11,,0,11407,N/A,N/A
VAT-002277,Femenino,1984-09-18,Agente de servicio al cliente,2023-06-30,,0,22613,N/A,N/A
VAT-002278,Masculino,1998-03-04,Gerente de operaciones,2022-12-08,,0,18898,N/A,N/A
VAT-002279,Femenino,1997-09-26,Agente de servicio al cliente,2023-04-27,,0,12321,N/A,N/A
VAT-002280,Femenino,1963-01-07,Gerente de operaciones,2023-07-25,,0,18736,N/A,N/A
VAT-002281,Femenino,1969-08-01,Controlador de tráfico aéreo,2023-05-24,,0,27838,N/A,N/A
VAT-002282,Femenino,1980-04-22,Agente de servicio al cliente,2023-05-09,,0,17243,N/A,N/A
VAT-002283,Masculino,1999-02-14,Gerente de operaciones,2023-03-09,2024-04-15,12595,20661,Neutral,Cambio de carrera
VAT-002284,Femenino,1970-11-10,Agente de servicio al cliente,2023-07-19,,0,17129,N/A,N/A
VAT-002285,Masculino,1996-07-24,Gerente de operaciones,2023-04-05,,0,20470,N/A,N/A
VAT-002286,Femenino,1976-03-27,Agente de servicio al cliente,2023-09-12,,0,16303,N/A,N/A
VAT-002287,Masculino,1974-09-25,Piloto,2023-04-11,,0,15350,N/A,N/A
VAT-002288,Masculino,1990-06-19,Gerente de operaciones,2023-06-05,,0,27693,N/A,N/A
VAT-002289,Masculino,1985-11-14,Gerente de operaciones,2023-02-21,,0,24511,N/A,N/A
VAT-002290,Femenino,1983-11-22,Gerente de operaciones,2022-10-01,,0,22480,N/A,N/A
VAT-002291,Masculino,1989-07-26,Gerente de operaciones,2023-03-22,,0,28558,N/A,N/A
VAT-002292,Masculino,1996-12-11,Gerente de operaciones,2023-06-30,,0,29191,N/A,N/A
VAT-002293,Femenino,1971-02-25,Gerente de operaciones,2023-02-23,,0,29237,N/A,N/A
VAT-002294,Masculino,1959-08-24,Gerente de operaciones,2022-12-30,,0,19140,N/A,N/A
VAT-002295,Masculino,1961-11-20,Gerente de operaciones,2022-12-10,,0,11196,N/A,N/A
VAT-002296,Femenino,1961-10-14,Gerente de operaciones,2023-03-11,,0,23785,N/A,N/A
VAT-002297,Masculino,1969-03-17,Agente de servicio al cliente,2023-04-21,,0,20164,N/A,N/A
VAT-002298,Masculino,1983-10-23,Mecánico de aviones,2023-02-07,,0,21431,N/A,N/A
VAT-002299,Femenino,1966-12-18,Gerente de operaciones,2023-02-15,,0,11856,N/A,N/A
VAT-002300,Femenino,1995-03-24,Agente de servicio al cliente,2023-07-15,,0,18925,N/A,N/A
VAT-002301,Masculino,1977-05-05,Gerente de operaciones,2023-07-22,,0,25189,N/A,N/A
VAT-002302,Femenino,1996-11-27,Gerente de operaciones,2023-06-08,,0,16938,N/A,N/A
VAT-002303,Masculino,1990-08-03,Gerente de operaciones,2022-11-29,,0,29440,N/A,N/A
VAT-002304,Masculino,1982-04-23,Agente de servicio al cliente,2022-11-14,,0,27929,N/A,N/A
VAT-002305,Femenino,1975-10-16,Mecánico de aviones,2023-06-24,,0,28430,N/A,N/A
VAT-002306,Femenino,1987-04-05,Agente de servicio al cliente,2022-12-02,,0,19910,N/A,N/A
VAT-002307,Masculino,1990-01-10,Mecánico de aviones,2023-02-15,,0,13126,N/A,N/A
VAT-002308,Femenino,1975-01-21,Gerente de operaciones,2023-05-01,,0,20167,N/A,N/A
VAT-002309,Femenino,1980-05-11,Gerente de operaciones,2022-12-25,,0,11893,N/A,N/A
VAT-002310,Femenino,1980-09-03,Agente de servicio al cliente,2022-12-10,,0,15437,N/A,N/A
VAT-002311,Masculino,1992-12-02,Agente de servicio al cliente,2023-07-14,,0,27102,N/A,N/A
VAT-002312,Femenino,1964-10-17,Gerente de operaciones,2023-07-05,,0,29623,N/A,N/A
VAT-002313,Masculino,1976-12-18,Gerente de operaciones,2022-12-05,,0,22116,N/A,N/A
VAT-002314,Masculino,1987-04-01,Agente de servicio al cliente,2023-05-20,,0,20379,N/A,N/A
VAT-002315,Femenino,1983-12-18,Asistente de vuelo,2023-09-14,,0,25135,N/A,N/A
VAT-002316,Femenino,1996-12-04,Gerente de operaciones,2023-09-09,,0,27577,N/A,N/A
VAT-002317,Femenino,1979-07-26,Gerente de operaciones,2022-11-25,,0,27709,N/A,N/A
VAT-002318,Masculino,1995-04-26,Gerente de operaciones,2023-06-26,2023-08-24,8448,23251,Satisfecho,Cambio de carrera
VAT-002319,Femenino,1994-06-06,Agente de servicio al cliente,2023-04-28,,0,13068,N/A,N/A
VAT-002320,Masculino,1959-06-10,Gerente de operaciones,2023-02-02,,0,11518,N/A,N/A
VAT-002321,Femenino,1998-02-01,Mecánico de aviones,2023-08-03,,0,13652,N/A,N/A
VAT-002322,Masculino,1982-02-25,Controlador de tráfico aéreo,2023-07-25,,0,11020,N/A,N/A
VAT-002323,Masculino,1970-03-26,Gerente de operaciones,2023-05-11,2024-06-08,16859,15621,Neutral,Cambio de carrera
VAT-002324,Femenino,1987-12-01,Agente de servicio al cliente,2023-02-27,,0,26624,N/A,N/A
VAT-002325,Masculino,1984-09-01,Agente de servicio al cliente,2023-07-19,,0,13515,N/A,N/A
VAT-002326,Masculino,1992-12-01,Gerente de operaciones,2023-03-09,,0,24759,N/A,N/A
VAT-002327,Femenino,1974-10-15,Gerente de operaciones,2023-08-29,,0,28103,N/A,N/A
VAT-002328,Masculino,1966-02-02,Agente de servicio al cliente,2023-01-10,,0,10968,N/A,N/A
VAT-002329,Masculino,1996-03-16,Agente de servicio al cliente,2023-02-28,,0,26953,N/A,N/A
VAT-002330,Masculino,1966-07-18,Gerente de operaciones,2023-03-25,,0,20454,N/A,N/A
VAT-002331,Femenino,1983-01-13,Controlador de tráfico aéreo,2023-05-26,,0,11679,N/A,N/A
VAT-002332,Masculino,1999-09-17,Gerente de operaciones,2023-05-16,,0,12062,N/A,N/A
VAT-002333,Masculino,1982-02-14,Controlador de tráfico aéreo,2022-10-27,,0,23256,N/A,N/A
VAT-002334,Masculino,1961-09-04,Gerente de operaciones,2023-07-21,,0,18285,N/A,N/A
VAT-002335,Masculino,1999-02-19,Gerente de operaciones,2023-05-11,,0,16436,N/A,N/A
VAT-002336,Femenino,1973-02-12,Piloto,2023-03-29,2023-08-03,9378,15064,Satisfecho,Mejor oferta laboral
VAT-002337,Masculino,1996-10-23,Gerente de operaciones,2023-01-15,,0,18404,N/A,N/A
VAT-002338,Femenino,1998-02-03,Gerente de operaciones,2023-03-26,,0,12452,N/A,N/A
VAT-002339,Masculino,1964-07-16,Agente de servicio al cliente,2022-10-13,,0,15989,N/A,N/A
VAT-002340,Masculino,1982-07-07,Gerente de operaciones,2022-12-09,,0,29466,N/A,N/A
VAT-002341,Femenino,1962-07-05,Agente de servicio al cliente,2023-01-07,,0,28762,N/A,N/A
VAT-002342,Masculino,1993-09-08,Agente de servicio al cliente,2023-09-22,2024-09-21,5344,19058,Insatisfecho,Desacuerdo con la cultura de la empresa
VAT-002343,Masculino,1973-02-08,Gerente de operaciones,2023-05-21,,0,14906,N/A,N/A
VAT-002344,Femenino,1978-02-22,Gerente de operaciones,2023-06-03,,0,21965,N/A,N/A
VAT-002345,Femenino,1972-02-18,Gerente de operaciones,2023-09-07,,0,21458,N/A,N/A
VAT-002346,Femenino,1960-11-26,Gerente de operaciones,2023-03-26,,0,16392,N/A,N/A
VAT-002347,Femenino,1970-05-05,Gerente de operaciones,2022-10-24,,0,15673,N/A,N/A
VAT-002348,Masculino,1993-04-26,Piloto,2023-08-24,,0,13204,N/A,N/A
VAT-002349,Masculino,1961-02-14,Gerente de operaciones,2023-05-22,,0,16821,N/A,N/A
VAT-002350,Masculino,1979-06-06,Gerente de operaciones,2023-01-08,,0,22237,N/A,N/A
VAT-002351,Masculino,1978-12-13,Gerente de operaciones,2023-09-04,,0,14586,N/A,N/A
VAT-002352,Masculino,1980-07-20,Piloto,2023-07-05,,0,16771,N/A,N/A
VAT-002353,Masculino,1989-06-25,Gerente de operaciones,2023-01-20,,0,23849,N/A,N/A
VAT-002354,Femenino,1992-07-02,Mecánico de aviones,2023-04-04,,0,15366,N/A,N/A
VAT-002355,Femenino,1974-09-06,Gerente de operaciones,2023-04-09,,0,24273,N/A,N/A
VAT-002356,Masculino,1965-06-16,Gerente de operaciones,2023-03-02,,0,24978,N/A,N/A
VAT-002357,Femenino,1976-11-17,Asistente de vuelo,2023-09-18,,0,27444,N/A,N/A
VAT-002358,Femenino,1966-06-19,Mecánico de aviones,2023-06-30,,0,20883,N/A,N/A
VAT-002359,Femenino,1975-06-18,Gerente de operaciones,2023-05-06,,0,14960,N/A,N/A
VAT-002360,Masculino,1960-01-15,Agente de servicio al cliente,2023-01-11,,0,12983,N/A,N/A
VAT-002361,Femenino,1986-12-08,Mecánico de aviones,2023-09-17,,0,19883,N/A,N/A
VAT-002362,Masculino,1982-02-25,Controlador de tráfico aéreo,2023-09-17,,0,18071,N/A,N/A
VAT-002363,Femenino,1963-07-15,Gerente de operaciones,2022-10-23,,0,15130,N/A,N/A
VAT-002364,Masculino,1990-03-13,Agente de servicio al cliente,2023-09-04,2024-02-07,6517,17766,Neutral,Problemas personales
VAT-002365,Masculino,1978-02-26,Gerente de operaciones,2023-05-23,,0,24233,N/A,N/A
VAT-002366,Masculino,1985-02-20,Gerente de operaciones,2023-08-09,,0,23149,N/A,N/A
VAT-002367,Masculino,1969-11-22,Gerente de operaciones,2022-11-04,,0,29248,N/A,N/A
VAT-002368,Masculino,1978-10-24,Gerente de operaciones,2022-12-17,2023-02-27,10598,23170,Satisfecho,Mejor oferta laboral
VAT-002369,Femenino,1969-05-16,Mecánico de aviones,2023-04-11,,0,29045,N/A,N/A
VAT-002370,Masculino,1998-06-15,Piloto,2022-11-27,,0,14749,N/A,N/A
VAT-002371,Masculino,1993-11-03,Mecánico de aviones,2023-06-16,2024-02-11,14338,23636,Neutral,Cambio de carrera
VAT-002372,Femenino,1990-12-25,Asistente de vuelo,2023-01-24,,0,21741,N/A,N/A
VAT-002373,Masculino,1969-11-16,Agente de servicio al cliente,2023-06-21,,0,18471,N/A,N/A
VAT-002374,Femenino,1996-05-09,Controlador de tráfico aéreo,2023-05-31,,0,20847,N/A,N/A
VAT-002375,Masculino,1962-02-03,Controlador de tráfico aéreo,2023-02-18,,0,18085,N/A,N/A
VAT-002376,Masculino,1977-01-12,Controlador de tráfico aéreo,2023-09-18,,0,14622,N/A,N/A
VAT-002377,Femenino,1998-08-14,Gerente de operaciones,2023-06-27,,0,20973,N/A,N/A
VAT-002378,Femenino,1977-06-13,Asistente de vuelo,2022-10-30,2024-06-27,9953,25015,Neutral,Cambio de carrera
VAT-002379,Masculino,1993-10-27,Gerente de operaciones,2023-08-26,,0,10563,N/A,N/A
VAT-002380,Femenino,1968-08-28,Gerente de operaciones,2023-03-03,,0,28925,N/A,N/A
VAT-002381,Femenino,1964-11-17,Gerente de operaciones,2023-04-22,,0,11043,N/A,N/A
VAT-002382,Masculino,1969-12-04,Gerente de operaciones,2023-09-08,,0,20465,N/A,N/A
VAT-002383,Femenino,1960-01-24,Gerente de operaciones,2023-01-17,,0,21019,N/A,N/A
VAT-002384,Masculino,1977-10-02,Mecánico de aviones,2023-01-28,,0,19243,N/A,N/A
VAT-002385,Femenino,1996-02-23,Gerente de operaciones,2022-12-22,,0,22844,N/A,N/A
VAT-002386,Masculino,1968-01-15,Gerente de operaciones,2022-11-27,,0,19443,N/A,N/A
VAT-002387,Masculino,1987-08-07,Agente de servicio al cliente,2023-04-04,,0,24087,N/A,N/A
VAT-002388,Femenino,1992-06-14,Agente de servicio al cliente,2023-09-08,,0,10805,N/A,N/A
VAT-002389,Femenino,1976-03-26,Gerente de operaciones,2023-05-23,,0,22155,N/A,N/A
VAT-002390,Femenino,1961-03-20,Gerente de operaciones,2022-10-28,,0,10224,N/A,N/A
VAT-002391,Masculino,1970-02-14,Gerente de operaciones,2023-01-08,,0,13132,N/A,N/A
VAT-002392,Femenino,1970-04-07,Gerente de operaciones,2023-01-04,,0,17189,N/A,N/A
VAT-002393,Femenino,1987-02-24,Mecánico de aviones,2023-09-24,,0,18219,N/A,N/A
VAT-002394,Femenino,1990-02-21,Agente de servicio al cliente,2023-05-14,,0,20542,N/A,N/A
VAT-002395,Femenino,1980-03-09,Mecánico de aviones,2023-07-06,,0,21903,N/A,N/A
VAT-002396,Masculino,1968-06-05,Gerente de operaciones,2023-09-28,,0,13064,N/A,N/A
VAT-002397,Femenino,1982-02-13,Agente de servicio al cliente,2022-11-26,,0,24198,N/A,N/A
VAT-002398,Femenino,1980-08-11,Mecánico de aviones,2023-08-11,,0,28963,N/A,N/A
VAT-002399,Femenino,1975-04-18,Controlador de tráfico aéreo,2023-03-25,,0,16463,N/A,N/A
VAT-002400,Masculino,1976-05-24,Gerente de operaciones,2023-09-18,,0,29625,N/A,N/A
VAT-002401,Masculino,1972-03-13,Mecánico de aviones,2022-11-18,,0,14733,N/A,N/A
VAT-002402,Masculino,1976-09-23,Mecánico de aviones,2023-08-27,,0,17625,N/A,N/A
VAT-002403,Femenino,1990-05-28,Agente de servicio al cliente,2023-09-19,,0,21065,N/A,N/A
VAT-002404,Femenino,1959-10-19,Gerente de operaciones,2022-11-05,,0,29535,N/A,N/A
VAT-002405,Femenino,1989-03-28,Gerente de operaciones,2023-09-20,,0,22760,N/A,N/A
VAT-002406,Femenino,1988-12-07,Gerente de operaciones,2023-07-21,,0,19871,N/A,N/A
VAT-002407,Masculino,1960-02-04,Controlador de tráfico aéreo,2023-04-30,,0,17618,N/A,N/A
VAT-002408,Femenino,1977-12-21,Gerente de operaciones,2023-01-11,,0,11871,N/A,N/A
VAT-002409,Masculino,1974-07-14,Piloto,2023-05-22,,0,21052,N/A,N/A
VAT-002410,Masculino,1962-07-16,Agente de servicio al cliente,2023-09-19,,0,19910,N/A,N/A
VAT-002411,Femenino,1979-09-03,Gerente de operaciones,2023-02-14,,0,18632,N/A,N/A
VAT-002412,Masculino,1990-12-10,Agente de servicio al cliente,2023-01-05,,0,11753,N/A,N/A
VAT-002413,Femenino,1977-06-26,Mecánico de aviones,2022-12-26,,0,25953,N/A,N/A
VAT-002414,Femenino,1966-01-03,Agente de servicio al cliente,2023-01-16,,0,22558,N/A,N/A
VAT-002415,Femenino,1985-03-01,Gerente de operaciones,2023-05-29,,0,13194,N/A,N/A
VAT-002416,Femenino,1994-04-20,Controlador de tráfico aéreo,2023-04-07,,0,22972,N/A,N/A
VAT-002417,Femenino,1990-01-09,Mecánico de aviones,2023-07-04,,0,11490,N/A,N/A
VAT-002418,Femenino,1992-02-07,Mecánico de aviones,2023-03-10,2024-04-28,16421,18456,Satisfecho,Mejor oferta laboral
VAT-002419,Femenino,1988-05-17,Controlador de tráfico aéreo,2022-11-04,,0,12376,N/A,N/A
VAT-002420,Masculino,1986-03-27,Mecánico de aviones,2023-09-24,,0,12608,N/A,N/A
VAT-002421,Femenino,1990-09-24,Gerente de operaciones,2023-03-16,,0,25343,N/A,N/A
VAT-002422,Femenino,1980-05-19,Controlador de tráfico aéreo,2023-05-11,,0,22783,N/A,N/A
VAT-002423,Femenino,1986-09-18,Gerente de operaciones,2022-12-10,,0,25487,N/A,N/A
VAT-002424,Masculino,1973-02-01,Gerente de operaciones,2022-10-18,,0,10998,N/A,N/A
VAT-002425,Masculino,1977-09-06,Asistente de vuelo,2023-07-30,,0,20181,N/A,N/A
VAT-002426,Masculino,1982-06-02,Gerente de operaciones,2023-02-11,,0,15530,N/A,N/A
VAT-002427,Masculino,1977-01-21,Gerente de operaciones,2023-07-22,,0,21056,N/A,N/A
VAT-002428,Masculino,1980-07-26,Gerente de operaciones,2023-02-09,,0,11590,N/A,N/A
VAT-002429,Femenino,1988-07-07,Agente de servicio al cliente,2023-06-05,,0,17994,N/A,N/A
VAT-002430,Femenino,1996-10-07,Agente de servicio al cliente,2023-07-08,,0,21256,N/A,N/A
VAT-002431,Femenino,1983-07-28,Controlador de tráfico aéreo,2023-01-17,,0,24738,N/A,N/A
VAT-002432,Masculino,1961-01-24,Gerente de operaciones,2023-05-21,,0,20320,N/A,N/A
VAT-002433,Femenino,1985-03-02,Agente de servicio al cliente,2023-09-20,,0,20064,N/A,N/A
VAT-002434,Masculino,1967-02-13,Gerente de operaciones,2023-08-05,,0,23134,N/A,N/A
VAT-002435,Femenino,1982-09-18,Agente de servicio al cliente,2023-09-12,,0,23858,N/A,N/A
VAT-002436,Masculino,1993-01-14,Gerente de operaciones,2023-02-12,,0,14357,N/A,N/A
VAT-002437,Femenino,1959-07-09,Agente de servicio al cliente,2023-01-26,,0,22593,N/A,N/A
VAT-002438,Masculino,1987-02-14,Agente de servicio al cliente,2022-12-05,,0,22911,N/A,N/A
VAT-002439,Masculino,1982-04-23,Agente de servicio al cliente,2023-05-17,,0,15930,N/A,N/A
VAT-002440,Femenino,1983-07-12,Agente de servicio al cliente,2023-08-09,,0,11137,N/A,N/A
VAT-002441,Masculino,1998-09-08,Agente de servicio al cliente,2023-05-30,,0,14487,N/A,N/A
VAT-002442,Masculino,1987-08-15,Mecánico de aviones,2023-07-30,,0,11756,N/A,N/A
VAT-002443,Masculino,1962-04-07,Gerente de operaciones,2023-09-07,,0,26743,N/A,N/A
VAT-002444,Femenino,1969-10-27,Mecánico de aviones,2023-08-14,,0,10001,N/A,N/A
VAT-002445,Femenino,1971-05-17,Agente de servicio al cliente,2022-11-14,,0,21816,N/A,N/A
VAT-002446,Masculino,1995-09-03,Gerente de operaciones,2023-08-06,,0,13105,N/A,N/A
VAT-002447,Masculino,1991-10-20,Piloto,2023-01-08,,0,25210,N/A,N/A
VAT-002448,Femenino,1978-07-10,Gerente de operaciones,2023-01-15,,0,18612,N/A,N/A
VAT-002449,Masculino,1987-09-02,Controlador de tráfico aéreo,2023-03-25,,0,23407,N/A,N/A
VAT-002450,Femenino,1964-08-06,Agente de servicio al cliente,2023-06-28,,0,13220,N/A,N/A
VAT-002451,Femenino,1971-12-21,Gerente de operaciones,2023-07-03,2024-08-20,15979,24397,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-002452,Masculino,1977-03-20,Asistente de vuelo,2022-11-30,2024-01-23,6664,15113,Neutral,Desacuerdo con la cultura de la empresa
VAT-002453,Femenino,1969-11-10,Piloto,2023-01-10,,0,18262,N/A,N/A
VAT-002454,Femenino,1988-02-11,Agente de servicio al cliente,2023-02-15,,0,22166,N/A,N/A
VAT-002455,Masculino,1998-07-22,Gerente de operaciones,2023-07-25,,0,20374,N/A,N/A
VAT-002456,Masculino,1977-05-08,Agente de servicio al cliente,2023-02-10,,0,16210,N/A,N/A
VAT-002457,Femenino,1982-12-12,Agente de servicio al cliente,2022-12-18,,0,17530,N/A,N/A
VAT-002458,Femenino,1987-03-28,Controlador de tráfico aéreo,2022-10-30,,0,20481,N/A,N/A
VAT-002459,Masculino,1960-06-11,Gerente de operaciones,2023-02-08,,0,26296,N/A,N/A
VAT-002460,Femenino,1965-04-18,Gerente de operaciones,2022-12-11,,0,19774,N/A,N/A
VAT-002461,Femenino,1982-06-15,Agente de servicio al cliente,2023-03-04,,0,26077,N/A,N/A
VAT-002462,Masculino,1961-09-02,Agente de servicio al cliente,2022-11-14,,0,26050,N/A,N/A
VAT-002463,Masculino,1982-06-04,Agente de servicio al cliente,2023-02-20,,0,19422,N/A,N/A
VAT-002464,Masculino,1984-11-26,Controlador de tráfico aéreo,2023-06-27,,0,21342,N/A,N/A
VAT-002465,Masculino,1977-02-16,Piloto,2023-07-22,,0,11183,N/A,N/A
VAT-002466,Masculino,1964-06-27,Gerente de operaciones,2023-09-19,,0,11448,N/A,N/A
VAT-002467,Masculino,1997-07-25,Mecánico de aviones,2023-09-12,,0,25281,N/A,N/A
VAT-002468,Femenino,1999-01-07,Gerente de operaciones,2022-10-19,,0,23913,N/A,N/A
VAT-002469,Masculino,1971-04-06,Agente de servicio al cliente,2022-11-02,,0,24367,N/A,N/A
VAT-002470,Femenino,1987-09-22,Gerente de operaciones,2023-06-04,,0,29454,N/A,N/A
VAT-002471,Femenino,1962-02-02,Gerente de operaciones,2023-09-10,,0,14614,N/A,N/A
VAT-002472,Femenino,1969-08-05,Gerente de operaciones,2023-03-05,,0,14002,N/A,N/A
VAT-002473,Masculino,1982-08-11,Gerente de operaciones,2023-03-09,,0,22469,N/A,N/A
VAT-002474,Femenino,1965-10-25,Controlador de tráfico aéreo,2022-12-09,,0,20700,N/A,N/A
VAT-002475,Masculino,1992-04-27,Gerente de operaciones,2023-08-07,,0,28655,N/A,N/A
VAT-002476,Femenino,1992-06-02,Gerente de operaciones,2023-02-12,,0,12353,N/A,N/A
VAT-002477,Masculino,1992-10-23,Agente de servicio al cliente,2023-05-01,2023-08-02,8950,29999,Insatisfecho,Cambio de carrera
VAT-002478,Femenino,1969-12-04,Gerente de operaciones,2023-05-04,,0,27520,N/A,N/A
VAT-002479,Masculino,1978-10-03,Gerente de operaciones,2023-09-06,,0,20514,N/A,N/A
VAT-002480,Femenino,1965-05-03,Controlador de tráfico aéreo,2023-05-12,2023-11-06,14728,11813,Insatisfecho,Problemas personales
VAT-002481,Masculino,1964-06-16,Gerente de operaciones,2023-07-19,,0,25879,N/A,N/A
VAT-002482,Masculino,1979-03-20,Gerente de operaciones,2023-07-26,,0,10764,N/A,N/A
VAT-002483,Masculino,1961-08-04,Gerente de operaciones,2023-03-14,,0,13854,N/A,N/A
VAT-002484,Femenino,1972-05-22,Gerente de operaciones,2023-04-16,,0,19523,N/A,N/A
VAT-002485,Femenino,1971-01-08,Gerente de operaciones,2023-03-25,,0,21019,N/A,N/A
VAT-002486,Femenino,1979-05-04,Gerente de operaciones,2023-02-02,,0,10044,N/A,N/A
VAT-002487,Femenino,1972-06-22,Gerente de operaciones,2023-08-19,,0,29178,N/A,N/A
VAT-002488,Masculino,1978-10-09,Agente de servicio al cliente,2023-03-24,,0,25108,N/A,N/A
VAT-002489,Masculino,1987-01-21,Gerente de operaciones,2023-04-08,,0,16182,N/A,N/A
VAT-002490,Femenino,1998-06-03,Gerente de operaciones,2022-11-05,,0,13049,N/A,N/A
VAT-002491,Masculino,1997-10-04,Piloto,2023-04-20,,0,19885,N/A,N/A
VAT-002492,Femenino,1959-01-26,Gerente de operaciones,2023-02-03,,0,27171,N/A,N/A
VAT-002493,Femenino,1974-06-11,Gerente de operaciones,2022-12-05,,0,15088,N/A,N/A
VAT-002494,Masculino,1970-02-16,Agente de servicio al cliente,2022-11-26,2023-11-20,11621,11312,Insatisfecho,Falta de oportunidades de crecimiento
VAT-002495,Masculino,1976-01-18,Gerente de operaciones,2022-11-10,,0,15355,N/A,N/A
VAT-002496,Femenino,1983-03-18,Agente de servicio al cliente,2023-07-20,,0,17229,N/A,N/A
VAT-002497,Masculino,1984-09-05,Gerente de operaciones,2023-02-07,,0,26973,N/A,N/A
VAT-002498,Femenino,1997-08-14,Agente de servicio al cliente,2023-09-04,,0,29603,N/A,N/A
VAT-002499,Femenino,1961-07-19,Gerente de operaciones,2023-05-01,,0,16930,N/A,N/A
VAT-002500,Masculino,1981-09-02,Asistente de vuelo,2022-10-24,,0,27599,N/A,N/A
